sourceID;tp;fp;fn;Precision;Recall;F1;AP;LAG
UC10E1.txt;0;7;2;0.0;0.0;0;0.017708333333333333;114.5
UC10E2.txt;0;15;2;0.0;0.0;0;0.011634004063708462;139.5
UC10S1.txt;3;5;4;0.375;0.42857142857142855;0.39999999999999997;0.45554596963857563;27.0
UC10S2.txt;0;0;1;1.0;0.0;0.0;0.1111111111111111;8.0
UC11E1.txt;0;12;2;0.0;0.0;0;0.012072649572649571;132.0
UC11E2.txt;0;20;2;0.0;0.0;0;0.009115448504983388;162.0
UC11S1.txt;2;30;1;0.0625;0.6666666666666666;0.11428571428571428;0.23159203980099505;23.333333333333332
UC11S2.txt;2;15;1;0.11764705882352941;0.6666666666666666;0.2;0.22280163599182004;55.333333333333336
UC12.txt;1;2;0;0.3333333333333333;1.0;0.5;1.0;0.0
UC13.txt;2;6;1;0.25;0.6666666666666666;0.36363636363636365;0.41591591591591587;12.0
UC13E1.txt;0;0;2;1.0;0.0;0.0;0.014039408866995073;106.0
UC15E1.txt;0;3;4;0.0;0.0;0;0.020700406040878527;117.5
UC15S1.txt;0;4;2;0.0;0.0;0;0.027083333333333334;52.5
UC15S2.txt;0;5;2;0.0;0.0;0;0.022181372549019605;65.0
UC15S3.txt;1;6;1;0.14285714285714285;0.5;0.22222222222222224;0.08225806451612903;19.0
UC15S4.txt;1;4;1;0.2;0.5;0.28571428571428575;0.5384615384615384;12.0
UC16.txt;6;6;0;0.5;1.0;0.6666666666666666;0.6551587301587302;2.0
UC16E1.txt;0;6;0;0.0;1.0;0.0;0;0
UC17S1.txt;1;0;1;1.0;0.5;0.6666666666666666;0.5909090909090909;4.5
UC17S2.txt;0;2;2;0.0;0.0;0;0.41666666666666663;2.0
UC17S3.txt;0;0;2;1.0;0.0;0.0;0.5303030303030303;15.5
UC18E1.txt;0;6;1;0.0;0.0;0;0.017543859649122806;56.0
UC18E2.txt;0;6;1;0.0;0.0;0;0.01639344262295082;60.0
UC18S1.txt;2;4;0;0.3333333333333333;1.0;0.5;0.6666666666666666;2.0
UC18S2.txt;2;5;0;0.2857142857142857;1.0;0.4444444444444445;0.7;1.5
UC19E1.txt;0;12;2;0.0;0.0;0;0.012538828699143873;130.5
UC19E2.txt;0;18;2;0.0;0.0;0;0.00862324753356576;170.0
UC19S1.txt;2;20;1;0.09090909090909091;0.6666666666666666;0.16;0.12628027765642444;76.0
UC19S2.txt;2;21;0;0.08695652173913043;1.0;0.16;0.10555555555555556;12.5
UC19S3.txt;0;23;0;0.0;1.0;0.0;0;0
UC1E1.txt;0;7;1;0.0;0.0;0;0.021739130434782608;45.0
UC1E2.txt;0;7;0;0.0;1.0;0.0;0;0
UC1S1.txt;3;24;1;0.1111111111111111;0.75;0.19354838709677416;0.6327838827838828;9.75
UC1S2.txt;0;11;0;0.0;1.0;0.0;0;0
UC21E1.txt;0;7;2;0.0;0.0;0;0.015291005291005291;118.0
UC21E2.txt;0;14;2;0.0;0.0;0;0.010359408033826638;151.5
UC21S1.txt;0;0;3;1.0;0.0;0.0;0.03631992884329333;110.66666666666667
UC22E1.txt;0;1;0;0.0;1.0;0.0;0;0
UC22E2.txt;0;1;0;0.0;1.0;0.0;0;0
UC22S1.txt;0;1;0;0.0;1.0;0.0;0;0
UC22S2.txt;0;1;0;0.0;1.0;0.0;0;0
UC22S3.txt;0;10;0;0.0;1.0;0.0;0;0
UC23E1.txt;0;10;2;0.0;0.0;0;0.025816993464052286;55.0
UC23E2.txt;0;11;2;0.0;0.0;0;0.008712121212121213;168.5
UC23S1.txt;0;0;2;1.0;0.0;0.0;0.05389610389610389;33.0
UC23S3.txt;5;12;4;0.29411764705882354;0.5555555555555556;0.3846153846153846;0.2323754930180633;27.11111111111111
UC23S4.txt;2;13;0;0.13333333333333333;1.0;0.23529411764705882;0.75;1.0
UC24.txt;2;16;0;0.1111111111111111;1.0;0.19999999999999998;0.08388157894736842;16.0
UC25.txt;1;3;2;0.25;0.3333333333333333;0.28571428571428575;0.23737373737373735;23.0
UC25E1.txt;0;4;0;0.0;1.0;0.0;0;0
UC26E1.txt;0;10;2;0.0;0.0;0;0.010425669835782195;147.0
UC26E2.txt;0;7;2;0.0;0.0;0;0.011493506493506493;137.0
UC26S1.txt;1;16;1;0.058823529411764705;0.5;0.10526315789473684;0.24285714285714285;4.5
UC26S2.txt;2;13;4;0.13333333333333333;0.3333333333333333;0.19047619047619044;0.1754049545749626;43.666666666666664
UC26S3.txt;2;7;2;0.2222222222222222;0.5;0.30769230769230765;0.26246075353218207;75.5
UC26S4.txt;1;12;0;0.07692307692307693;1.0;0.14285714285714288;0.14285714285714285;6.0
UC27S1.txt;2;4;0;0.3333333333333333;1.0;0.5;0.29166666666666663;3.5
UC27S2.txt;2;14;0;0.125;1.0;0.2222222222222222;0.3333333333333333;5.5
UC28.txt;3;21;0;0.125;1.0;0.2222222222222222;0.1799043062200957;9.666666666666666
UC29.txt;3;7;2;0.3;0.6;0.4;0.4813445378151261;16.4
UC2E2.txt;0;2;1;0.0;0.0;0;0.022222222222222223;44.0
UC2S1.txt;2;2;1;0.5;0.6666666666666666;0.5714285714285715;0.3055555555555555;12.333333333333334
UC2S2.txt;1;1;2;0.5;0.3333333333333333;0.4;0.2535014005602241;11.333333333333334
UC30E1.txt;0;18;2;0.0;0.0;0;0.009989039457951376;147.0
UC30E2.txt;0;19;2;0.0;0.0;0;0.01051498592482199;139.5
UC30S1.txt;2;14;1;0.125;0.6666666666666666;0.21052631578947367;0.10403050108932461;18.666666666666668
UC30S2.txt;2;16;2;0.1111111111111111;0.5;0.1818181818181818;0.21522087067861717;31.5
UC30S3.txt;3;16;0;0.15789473684210525;1.0;0.2727272727272727;0.11574074074074074;15.0
UC30S4.txt;3;12;0;0.2;1.0;0.33333333333333337;0.15925925925925924;10.333333333333334
UC30S5.txt;2;14;0;0.125;1.0;0.2222222222222222;0.41666666666666663;2.0
UC30S6.txt;0;15;0;0.0;1.0;0.0;0;0
UC30S7.txt;0;18;0;0.0;1.0;0.0;0;0
UC31S1.txt;2;19;1;0.09523809523809523;0.6666666666666666;0.16666666666666666;0.524390243902439;13.333333333333334
UC31S2.txt;0;0;0;1.0;1.0;1.0;0;0
UC32E1.txt;0;0;0;1.0;1.0;1.0;0;0
UC32S1.txt;0;2;0;0.0;1.0;0.0;0;0
UC32S2.txt;2;32;1;0.058823529411764705;0.6666666666666666;0.10810810810810811;0.16898148148148148;21.0
UC33E1.txt;0;4;0;0.0;1.0;0.0;0;0
UC33E2.txt;0;1;0;0.0;1.0;0.0;0;0
UC33S1.txt;3;14;1;0.17647058823529413;0.75;0.2857142857142857;0.5816953316953316;19.5
UC33S2.txt;2;4;2;0.3333333333333333;0.5;0.4;0.26856060606060606;15.25
UC33S3.txt;0;20;0;0.0;1.0;0.0;0;0
UC34E1.txt;0;9;2;0.0;0.0;0;0.010129618289446826;151.0
UC34E2.txt;0;3;1;0.0;0.0;0;0.010309278350515464;96.0
UC34E3.txt;0;2;1;0.0;0.0;0;0.007936507936507936;125.0
UC34E4.txt;0;2;1;0.0;0.0;0;0.16666666666666666;5.0
UC34S1.txt;2;32;2;0.058823529411764705;0.5;0.10526315789473684;0.5331632653061225;24.5
UC34S2.txt;2;3;0;0.4;1.0;0.5714285714285715;0.22619047619047616;5.0
UC34S3.txt;2;17;1;0.10526315789473684;0.6666666666666666;0.18181818181818182;0.07679738562091504;41.666666666666664
UC34S4.txt;0;4;3;0.0;0.0;0;0.19345238095238093;8.333333333333334
UC34S5.txt;3;5;1;0.375;0.75;0.5;0.22777777777777777;25.0
UC34S6.txt;3;7;1;0.3;0.75;0.4285714285714285;0.27056159420289855;8.0
UC35S1.txt;4;14;1;0.2222222222222222;0.8;0.3478260869565218;0.4363095238095238;18.6
UC35S2.txt;2;12;3;0.14285714285714285;0.4;0.21052631578947364;0.3655153707052441;24.8
UC36S1.txt;2;5;2;0.2857142857142857;0.5;0.36363636363636365;0.24416987590928538;23.75
UC36S2.txt;2;5;2;0.2857142857142857;0.5;0.36363636363636365;0.2371162280701754;29.5
UC36S3.txt;2;7;4;0.2222222222222222;0.3333333333333333;0.26666666666666666;0.20941972443712886;34.5
UC37S1.txt;0;10;2;0.0;0.0;0;0.0374331550802139;43.5
UC37S2.txt;1;11;2;0.08333333333333333;0.3333333333333333;0.13333333333333333;0.09203142536475868;21.0
UC37S3.txt;0;8;3;0.0;0.0;0;0.08951355661881977;27.0
UC38S1.txt;2;2;0;0.5;1.0;0.6666666666666666;0.5833333333333333;1.0
UC38S2.txt;2;2;0;0.5;1.0;0.6666666666666666;0.5833333333333333;1.0
UC3E1.txt;0;0;2;1.0;0.0;0.0;1.0;0.0
UC3E2.txt;0;0;1;1.0;0.0;0.0;0.3333333333333333;2.0
UC3S1.txt;0;2;1;0.0;0.0;0;0.2;4.0
UC3S2.txt;2;6;1;0.25;0.6666666666666666;0.36363636363636365;0.6666666666666666;1.6666666666666667
UC3S3.txt;0;0;3;1.0;0.0;0.0;0.4777777777777777;2.0
UC3S4.txt;0;0;4;1.0;0.0;0.0;0.34226190476190477;6.0
UC3S5.txt;0;0;3;1.0;0.0;0.0;0.04315029315029315;43.333333333333336
UC40S1.txt;0;1;0;0.0;1.0;0.0;0;0
UC40S2.txt;0;27;0;0.0;1.0;0.0;0;0
UC40S3.txt;0;1;0;0.0;1.0;0.0;0;0
UC40S4.txt;0;0;0;1.0;1.0;1.0;0;0
UC40S5.txt;0;17;0;0.0;1.0;0.0;0;0
UC40S6.txt;0;2;0;0.0;1.0;0.0;0;0
UC40S7.txt;0;1;0;0.0;1.0;0.0;0;0
UC4E1.txt;0;0;3;1.0;0.0;0.0;0.023218166014776182;85.33333333333333
UC4E2.txt;0;0;0;1.0;1.0;1.0;0;0
UC4S1.txt;0;1;5;0.0;0.0;0;0.24067419858546887;42.8
UC4S2.txt;0;1;4;0.0;0.0;0;0.16816177754496242;53.0
UC4S3.txt;0;0;4;1.0;0.0;0.0;0.2300266472868217;18.25
UC4S4.txt;0;3;1;0.0;0.0;0;0.25;3.0
UC5S1.txt;1;4;0;0.2;1.0;0.33333333333333337;0.5;1.0
UC5S2.txt;1;3;0;0.25;1.0;0.4;0.5;1.0
UC6S1.txt;2;18;1;0.1;0.6666666666666666;0.1739130434782609;0.25641025641025644;11.666666666666666
UC6S2.txt;3;5;0;0.375;1.0;0.5454545454545454;0.6388888888888888;1.0
UC6S3.txt;1;17;1;0.05555555555555555;0.5;0.09999999999999999;0.14166666666666666;13.0
UC8S1.txt;1;2;1;0.3333333333333333;0.5;0.4;1.0;0.0
UC8S2.txt;0;0;2;1.0;0.0;0.0;0.3611111111111111;4.0
UC9S1.txt;2;1;3;0.6666666666666666;0.4;0.5;0.46802369685366474;26.4
UC9S2.txt;1;2;1;0.3333333333333333;0.5;0.4;0.2777777777777778;4.5
